idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao,anos_experiencia,idadeMinMaxScaler,salarioMinMaxScaler,idadeMinMaxScaler_mm,salarioMinMaxScaler_mm,idadeStandardScaler,salarioStandardScaler,idadeRobustScaler,salarioRobustScaler,estado_civil_Casado,estado_civil_Divorciado,estado_civil_Solteiro,estado_civil_Viúvo,nivel_educacao_cod,area_atuacao_cod,estado_cod,salario_log,salario_boxcox,estado_freq,idade_filhos_interac,idade_anos_experiencia_interac
64,1959-09-22,Tocantins,2587.68,Ensino Fundamental,2,Solteiro,Educação,10,0.6301369863013698,0.0433324688358037,0.2602739726027396,-0.9133350623283926,1.5575736528597797,-1.203102895871281,1.1304347826086956,-0.8237477028869524,False,False,True,False,1,1,26,7.858903372266947,8.311286111929105,0.0369683624985514,128,640
79,1944-09-12,Maranhão,4097.32,Ensino Médio,0,Casado,Comércio,11,0.8356164383561643,0.0965286665501474,0.6712328767123286,-0.8069426668997053,2.5315651197946045,-0.7690412809913524,1.7826086956521738,-0.4657798328294505,True,False,False,False,2,0,9,8.318332412621869,8.82627108652636,0.0363889210800788,0,869
43,1980-08-27,Piauí,12990.66,Ensino Superior,3,Casado,Comércio,20,0.3424657534246574,0.4099092559495283,-0.3150684931506851,-0.1801814881009433,0.1939855991510246,1.788030287115128,0.217391304347826,1.6430209259588593,True,False,False,False,3,0,17,9.472062892108282,10.134332293880034,0.03743191563332947,129,860
44,1979-05-06,Paraná,6628.67,Ensino Médio,1,Solteiro,Comércio,8,0.3561643835616438,0.1857275451465041,-0.2876712328767123,-0.6285449097069917,0.2589183636133463,-0.0412108917420558,0.2608695652173913,0.1344572885173987,False,False,True,False,2,0,13,8.799310308185497,9.369000295253969,0.0395179047398308,44,352
40,1983-08-29,Mato Grosso,5253.35,Ensino Médio,0,Solteiro,Educação,13,0.3013698630136986,0.1372644714067442,-0.3972602739726028,-0.7254710571865116,-0.0008126942359403,-0.4366519374063623,0.0869565217391304,-0.1916604422313118,False,False,True,False,2,1,10,8.56681158393843,9.106191751175253,0.03557770309421718,0,520
52,1972-04-06,Goiás,9995.84,Ensino Médio,1,Divorciado,Tecnologia,17,0.4657534246575342,0.3043787739545687,-0.0684931506849315,-0.3912424520908625,0.7783804793119197,0.9269399573181508,0.6086956521739131,0.9328851739877884,False,True,False,False,2,4,8,9.210024322037663,9.835369617450988,0.03905435160505273,52,884
65,1958-07-05,Goiás,10012.57,Ensino Médio,0,Casado,Tecnologia,3,0.6438356164383562,0.3049683001911291,0.2876712328767123,-0.3900633996177418,1.622506417322101,0.9317502768757544,1.173913043478261,0.936852214120576,True,False,False,False,2,4,8,9.211696452083785,9.8372738661116,0.03905435160505273,0,195
81,1942-06-04,Pará,12072.87,Pós-graduação,1,Solteiro,Educação,9,0.863013698630137,0.377568473842372,0.726027397260274,-0.2448630523152559,2.661430648719248,1.524141274157966,1.8695652173913044,1.4253933250340864,False,False,True,False,4,1,15,9.398798892361187,10.050633220362194,0.03812724533549658,81,729
26,1997-07-01,Pernambuco,5683.82,Ensino Superior,1,Solteiro,Comércio,8,0.1095890410958904,0.1524332316609064,-0.7808219178082192,-0.6951335366781871,-0.9098713967084436,-0.3128803737505485,-0.5217391304347826,-0.0895868160531152,False,False,True,False,3,0,16,8.645554743414246,9.195103752114802,0.03905435160505273,26,208
36,1987-05-26,Rio Grande do Sul,4939.94,Ensino Médio,3,Solteiro,Educação,0,0.2465753424657534,0.1262206329249521,-0.5068493150684932,-0.7475587341500957,-0.2605437520852269,-0.526765640487573,-0.0869565217391304,-0.2659766435473354,False,False,True,False,2,1,19,8.505310875481188,9.036817568682569,0.0400973461583034,108,0
50,1973-11-19,Rio Grande do Norte,9346.0,Ensino Superior,3,Solteiro,Tecnologia,21,0.4383561643835616,0.2814799258035598,-0.1232876712328767,-0.4370401483928804,0.6485149503872764,0.7400936894572215,0.5217391304347826,0.7787942379512716,False,False,True,False,3,4,18,9.142810715182584,9.75886287256885,0.037316027349634955,150,1050
34,1989-11-04,Minas Gerais,6192.58,Ensino Médio,3,Divorciado,Indústria,4,0.2191780821917808,0.1703607491810765,-0.5616438356164384,-0.6592785016378471,-0.3904092810098703,-0.1665983547352119,-0.1739130434782608,0.0310510403699092,False,True,False,False,2,2,12,8.731268550678413,9.291998964398182,0.03673658593116236,102,136
36,1987-05-17,Santa Catarina,4102.75,Ensino Fundamental,1,Casado,Educação,4,0.2465753424657534,0.0967200071039144,-0.5068493150684932,-0.806559985792171,-0.2605437520852269,-0.7674800117027816,-0.0869565217391304,-0.4644922639160591,True,False,False,False,1,1,23,8.319656468815802,8.827760083295109,0.03523003824313362,36,144
32,1991-09-12,Rio de Janeiro,3131.95,Ensino Fundamental,0,Casado,Saúde,0,0.1917808219178082,0.0625112760547339,-0.6164383561643836,-0.8749774478905321,-0.5202748099345137,-1.0466108082671512,-0.2608695652173913,-0.6946896674373111,True,False,False,False,1,3,20,8.049730331680253,8.52478326148147,0.03592536794530073,0,0
45,1978-05-07,Sergipe,3677.77,Ensino Médio,0,Casado,Tecnologia,3,0.3698630136986301,0.0817447016637818,-0.2602739726027396,-0.8365105966724363,0.323851128075668,-0.8896730544756759,0.3043478260869565,-0.5652640939000534,True,False,False,False,2,4,24,8.210333736162195,8.704912420998884,0.034766485108355547,0,135
42,1981-05-12,Goiás,8276.28,Ensino Médio,2,Divorciado,Comércio,10,0.3287671232876712,0.2437854843347409,-0.3424657534246575,-0.5124290313305181,0.129052834688703,0.4325207643430505,0.1739130434782608,0.5251407907996919,False,True,False,False,2,0,8,9.021269690995108,9.620701381782313,0.03905435160505273,84,420
26,1997-07-25,Acre,4749.33,Ensino Superior,3,Casado,Educação,5,0.1095890410958904,0.119503980447321,-0.7808219178082192,-0.760992039105358,-0.9098713967084436,-0.5815710804681399,-0.5217391304347826,-0.3111743434702709,True,False,False,False,3,1,0,8.465969368299712,8.992471031521804,0.036620697647467844,78,130
29,1994-10-20,Sergipe,1910.09,Ensino Fundamental,0,Viúvo,Saúde,1,0.1506849315068493,0.0194557753133333,-0.6986301369863014,-0.9610884493733332,-0.7150731033214787,-1.3979280261185527,-0.391304347826087,-0.9844187562985358,False,False,False,True,1,3,24,7.555429038892684,7.972941141862219,0.034766485108355547,0,29
24,1999-04-19,Maranhão,2859.02,Ensino Fundamental,0,Casado,Tecnologia,1,0.0821917808219178,0.0528938584967891,-0.8356164383561644,-0.8942122830064217,-1.039736925633087,-1.1250854356943385,-0.6086956521739131,-0.7594071966328769,True,False,False,False,1,4,9,7.958583896796441,8.422736927361981,0.0363889210800788,0,24
26,1997-06-12,Bahia,4882.69,Ensino Médio,0,Solteiro,Indústria,1,0.1095890410958904,0.1242032762577029,-0.7808219178082192,-0.7515934474845942,-0.9098713967084436,-0.5432265367620993,-0.5217391304347826,-0.279551840654455,False,False,True,False,2,2,4,8.493656360652654,9.023677798776548,0.03592536794530073,0,26
30,1993-07-31,Rio Grande do Norte,12471.45,Pós-graduação,1,Solteiro,Indústria,9,0.1643835616438356,0.3916135047669521,-0.6712328767123288,-0.2167729904660957,-0.650140338859157,1.6387436154173671,-0.3478260869565217,1.5199051514612605,False,False,True,False,4,2,18,9.431277490907755,10.087727103911895,0.037316027349634955,30,270
60,1963-12-10,Espírito Santo,10233.34,Ensino Médio,0,Solteiro,Comércio,36,0.5753424657534246,0.3127477208274368,0.1506849315068492,-0.3745045583451263,1.297842595010493,0.9952275182823428,0.9565217391304348,0.9892014938644852,False,False,True,False,2,0,7,9.233504011404541,9.862112781388786,0.03430293197357747,0,2160
43,1981-02-22,Alagoas,3045.97,Ensino Médio,1,Casado,Educação,14,0.3424657534246574,0.0594815410984004,-0.3150684931506851,-0.881036917803199,0.1939855991510246,-1.071332342969051,0.217391304347826,-0.7150773608394096,True,False,False,False,2,1,1,8.021902933187322,8.493614155638536,0.03279638428554873,43,602
19,2005-01-26,Espírito Santo,5824.32,Ensino Médio,1,Solteiro,Indústria,0,0.0136986301369863,0.15738412444254,-0.9726027397260274,-0.68523175111492,-1.3644007479446951,-0.2724828903169948,-0.8260869565217391,-0.0562712668207956,False,False,True,False,2,2,7,8.669969212547313,9.222691162845289,0.03430293197357747,19,0
45,1979-03-24,Alagoas,16432.03,Pós-graduação,2,Casado,Tecnologia,24,0.3698630136986301,0.5311751199490321,-0.2602739726027396,0.0623502398980642,0.323851128075668,2.77751560785341,0.3043478260869565,2.4590432153654627,True,False,False,False,4,4,1,9.707048612774463,10.403371958825891,0.03279638428554873,90,1080
49,1975-03-14,Paraná,8808.57,Ensino Médio,0,Casado,Tecnologia,0,0.4246575342465754,0.2625421442545682,-0.1506849315068492,-0.4749157114908636,0.5835821859249547,0.5855682836088602,0.4782608695652174,0.6513581125140789,True,False,False,False,2,4,13,9.083593909566536,9.691518695862666,0.0395179047398308,0,0
75,1948-08-26,Amazonas,6411.39,Ensino Médio,1,Viúvo,Educação,33,0.7808219178082191,0.1780711039821387,0.5616438356164382,-0.6438577920357226,2.271834061945318,-0.1036846654106859,1.608695652173913,0.0829355622739937,False,False,False,True,2,1,3,8.765987335335792,9.331280195611447,0.039170239888747245,75,2475
42,1981-08-11,Distrito Federal,4774.64,Ensino Médio,0,Divorciado,Comércio,19,0.3287671232876712,0.120395845901436,-0.3424657534246575,-0.759208308197128,0.129052834688703,-0.5742937829186505,0.1739130434782608,-0.3051728021815163,False,True,False,False,2,0,6,8.471283275347036,8.998459536145456,0.0363889210800788,0,798
29,1995-01-02,Piauí,5040.82,Ensino Superior,1,Solteiro,Comércio,10,0.1506849315068493,0.1297754091798361,-0.6986301369863014,-0.7404491816403278,-0.7150731033214787,-0.4977599598557089,-0.391304347826087,-0.2420558420771831,False,False,True,False,3,0,17,8.5255224069916,9.059609988697133,0.03743191563332947,29,290
29,1994-10-05,Pará,3946.07,Ensino Médio,0,Casado,Tecnologia,6,0.1506849315068493,0.0911989688047945,-0.6986301369863014,-0.8176020623904109,-0.7150731033214787,-0.8125296750790747,-0.391304347826087,-0.5016444365403996,True,False,False,False,2,4,15,8.280728810494184,8.783994735263416,0.03812724533549658,0,174
37,1987-01-05,Paraíba,3674.71,Ensino Fundamental,0,Casado,Tecnologia,0,0.2602739726027397,0.0816368743903882,-0.4794520547945204,-0.8367262512192235,-0.1956109876229053,-0.8905528857874672,-0.0434782608695652,-0.565989685221412,True,False,False,False,1,4,14,8.209501590265658,8.703978052303809,0.03766369220071851,0,0
18,2006-01-13,Rondônia,8183.86,Pós-graduação,0,Solteiro,Educação,0,0.0,0.2405288187768863,-1.0,-0.5189423624462274,-1.429333512407017,0.4059475585143738,-0.8695652173913043,0.5032260359238839,False,False,True,False,4,1,21,9.010041385199575,9.607949583776213,0.03569359137791169,0,0
30,1994-01-24,Maranhão,5398.93,Ensino Médio,2,Casado,Tecnologia,8,0.1643835616438356,0.1423943715572795,-0.6712328767123288,-0.715211256885441,-0.650140338859157,-0.3947938189846061,-0.3478260869565217,-0.157140316556998,True,False,False,False,2,4,9,8.594141269505382,9.137039580249377,0.0363889210800788,60,240
48,1976-03-04,Pará,4216.73,Ensino Médio,2,Casado,Comércio,4,0.410958904109589,0.1007363968494702,-0.1780821917808219,-0.7985272063010594,0.518649421462633,-0.734707732971419,0.4347826086956521,-0.4374651728021816,True,False,False,False,2,0,15,8.347052347610104,8.858574971003096,0.03812724533549658,96,192
30,1994-01-07,Goiás,2514.24,Ensino Fundamental,0,Solteiro,Educação,2,0.1643835616438356,0.0407446142743576,-0.6712328767123288,-0.9185107714512848,-0.650140338859157,-1.224218847354272,-0.3478260869565217,-0.8411618945995614,False,False,True,False,1,1,8,7.830123505416319,8.279137071510045,0.03905435160505273,0,60
22,2001-04-18,Rio Grande do Norte,8132.31,Ensino Superior,0,Casado,Educação,4,0.0547945205479452,0.2387123168345858,-0.8904109589041096,-0.5225753663308282,-1.1696024545577304,0.3911255637029883,-0.6956521739130435,0.4910024304938052,True,False,False,False,3,1,18,9.00372325375661,9.600775076539096,0.037316027349634955,0,88
45,1978-10-26,Espírito Santo,7511.21,Ensino Fundamental,2,Casado,Tecnologia,23,0.3698630136986301,0.2168261993493715,-0.2602739726027396,-0.5663476013012568,0.323851128075668,0.2125428095351575,0.3043478260869565,0.3437263619657359,True,False,False,False,1,4,7,8.924284975768924,9.510624094199018,0.03430293197357747,90,1035
42,1981-10-10,Rio Grande do Norte,3394.45,Ensino Médio,0,Casado,Indústria,12,0.3287671232876712,0.0717611647036934,-0.3424657534246575,-0.8564776705926131,0.129052834688703,-0.9711350829909388,0.1739130434782608,-0.632445313889383,True,False,False,False,2,2,18,8.13019157907361,8.614975750083541,0.037316027349634955,0,504
33,1990-07-05,Minas Gerais,9993.16,Ensino Superior,3,Solteiro,Saúde,6,0.2054794520547945,0.3042843369961717,-0.589041095890411,-0.3914313260076565,-0.455342045472192,0.926169386103902,-0.217391304347826,0.9322496887782322,False,False,True,False,3,3,12,9.209756201381762,9.835064281504831,0.03673658593116236,99,198
64,1960-02-23,Rio Grande do Sul,4189.63,Ensino Médio,0,Solteiro,Indústria,8,0.6301369863013698,0.0997814559641872,0.2602739726027396,-0.8004370880716256,1.5575736528597797,-0.7424997030856488,1.1304347826086956,-0.4438911613017962,False,False,True,False,2,2,19,8.34060635960878,8.851323451075453,0.0400973461583034,0,512
39,1985-02-16,Alagoas,5810.24,Ensino Médio,1,Divorciado,Educação,8,0.2876712328767122,0.1568879780342453,-0.4246575342465755,-0.6862240439315093,-0.0657454586982619,-0.2765312644575246,0.0434782608695652,-0.059609935384433,False,True,False,False,2,1,1,8.667549252203141,9.219956276360818,0.03279638428554873,39,312
31,1993-03-12,Rondônia,4287.39,Ensino Médio,1,Casado,Indústria,11,0.1780821917808219,0.1032262906854149,-0.6438356164383562,-0.79354741862917,-0.5852075743968354,-0.7143911053599249,-0.3043478260869565,-0.4207101784338135,True,False,False,False,2,2,21,8.363666650107339,8.877268544715646,0.03569359137791169,31,341
43,1981-01-12,Amapá,9184.97,Ensino Superior,3,Casado,Tecnologia,17,0.3424657534246574,0.2758056036353999,-0.3150684931506851,-0.4483887927292,0.1939855991510246,0.6937932854906367,0.217391304347826,0.7406105874681367,True,False,False,False,3,4,2,9.125432599041085,9.739093814784084,0.0369683624985514,129,731
35,1989-03-04,Espírito Santo,5519.47,Ensino Superior,0,Casado,Saúde,13,0.2328767123287671,0.1466419204248817,-0.5342465753424658,-0.7067161591502366,-0.3254765165475486,-0.3601353659377694,-0.1304347826086956,-0.1285577094077894,True,False,False,False,3,3,7,8.616218280574053,9.161967248295968,0.03430293197357747,0,455
59,1964-08-26,Espírito Santo,6495.3,Ensino Médio,2,Casado,Saúde,13,0.5616438356164383,0.1810278969594118,0.1232876712328765,-0.6379442060811764,1.2329098305481714,-0.0795583107138213,0.9130434782608696,0.1028324144881143,True,False,False,False,2,3,7,8.778988063041156,9.345994321694729,0.03430293197357747,118,767
43,1981-01-15,Bahia,7994.11,Ensino Médio,0,Casado,Saúde,25,0.3424657534246574,0.2338424706963527,-0.3150684931506851,-0.5323150586072946,0.1939855991510246,0.3513893913861403,0.217391304347826,0.4582322603592387,True,False,False,False,2,3,4,8.98658538377253,9.581317516254504,0.03592536794530073,0,1075
28,1995-07-08,Sergipe,9319.3,Ensino Médio,0,Casado,Tecnologia,10,0.136986301369863,0.2805390799866942,-0.726027397260274,-0.4389218400266116,-0.7800058677838003,0.7324167299719838,-0.4347826086956521,0.7724630979903964,True,False,False,False,2,4,24,9.139950096002789,9.755608346087593,0.034766485108355547,0,280
31,1993-01-02,Bahia,13949.14,Pós-graduação,0,Viúvo,Indústria,6,0.1780821917808219,0.4436838588914509,-0.6438356164383562,-0.112632282217098,-0.5852075743968354,2.063618756306534,-0.3043478260869565,1.8702969944869283,False,False,False,True,4,2,4,9.543244823041446,10.215735675449976,0.03592536794530073,0,186
55,1968-08-08,Ceará,5352.21,Ensino Médio,2,Casado,Tecnologia,19,0.5068493150684931,0.1407480675661199,0.0136986301369861,-0.7185038648677602,0.9731787726988846,-0.4082270604509096,0.7391304347826086,-0.168218625881795,True,False,False,False,2,4,5,8.58545165996202,9.127230069362792,0.04125622899524858,110,1045
41,1983-04-10,Roraima,6025.32,Ensino Médio,0,Casado,Saúde,9,0.3150684931506849,0.1644668963223147,-0.36986301369863,-0.6710662073553706,0.0641200702263813,-0.2146900492483522,0.1304347826086956,-0.0086098761040963,True,False,False,False,2,3,22,8.703891821499703,9.261038187982782,0.037200139065940434,0,369
52,1971-08-05,Minas Gerais,5829.92,Ensino Médio,0,Casado,Tecnologia,2,0.4657534246575342,0.1575814554003844,-0.0684931506849315,-0.684837089199231,0.7783804793119197,-0.2708727415111022,0.6086956521739131,-0.0549433872784397,True,False,False,False,2,4,12,8.670930071354416,9.2237770907457,0.03673658593116236,0,104
45,1979-01-14,Rio Grande do Norte,10109.51,Ensino Superior,0,Casado,Indústria,11,0.3698630136986301,0.308384240022101,-0.2602739726027396,-0.3832315199557979,0.323851128075668,0.9596231028120444,0.3043478260869565,0.9598387574841424,True,False,False,False,3,2,18,9.221330755846063,9.848246441978075,0.037316027349634955,0,495
44,1979-12-17,Rio de Janeiro,9279.72,Ensino Médio,0,Solteiro,Educação,25,0.3561643835616438,0.2791443729667863,-0.2876712328767123,-0.4417112540664274,0.2589183636133463,0.7210364282331934,0.2608695652173913,0.7630778350821031,False,False,True,False,2,1,20,9.13569440897749,9.750766894017103,0.03592536794530073,0,1100
29,1995-04-01,Paraíba,11328.07,Pós-graduação,1,Casado,Comércio,2,0.1506849315068493,0.3513234564490575,-0.6986301369863014,-0.2973530871018849,-0.7150731033214787,1.3099914829742592,-0.391304347826087,1.2487853459007647,True,False,False,False,4,0,14,9.335127267687483,9.97796302764413,0.03766369220071851,29,58
29,1994-12-11,Paraná,4010.52,Ensino Superior,0,Solteiro,Comércio,10,0.1506849315068493,0.0934700367035581,-0.6986301369863014,-0.8130599265928837,-0.7150731033214787,-0.7939985874826866,-0.391304347826087,-0.4863619657359654,False,False,True,False,3,0,13,8.296925500847491,8.802201329876347,0.0395179047398308,0,290
36,1987-05-10,Mato Grosso do Sul,3806.34,Ensino Médio,2,Casado,Saúde,3,0.2465753424657534,0.0862752090298646,-0.5068493150684932,-0.8274495819402707,-0.2605437520852269,-0.8527057630518182,-0.0869565217391304,-0.5347774023356453,True,False,False,False,2,3,11,8.244686061561994,8.743494246460163,0.03557770309421718,72,108
43,1981-01-20,Sergipe,9693.63,Ensino Superior,3,Casado,Saúde,1,0.3424657534246574,0.2937295973884656,-0.3150684931506851,-0.4125408052230687,0.1939855991510246,0.8400465518487251,0.217391304347826,0.8612247317564762,True,False,False,False,3,3,24,9.179327402946425,9.800419454443208,0.034766485108355547,129,43
57,1966-06-24,Rio de Janeiro,4118.36,Ensino Fundamental,1,Solteiro,Saúde,19,0.5342465753424658,0.0972700671489059,0.0684931506849315,-0.8054598657021882,1.103044301623528,-0.7629917219063562,0.8260869565217391,-0.4607907996917423,False,False,True,False,1,3,20,8.32345309047127,8.832029812686638,0.03592536794530073,57,1083
47,1976-06-08,Maranhão,4221.15,Ensino Fundamental,1,Casado,Indústria,11,0.3972602739726026,0.1008921473554832,-0.2054794520547946,-0.7982157052890335,0.4537166570003113,-0.7334368655210538,0.391304347826087,-0.4364170964491079,True,False,False,False,1,2,9,8.34809975596285,8.859753332513472,0.0363889210800788,47,517
44,1979-07-27,Alagoas,6973.09,Ensino Médio,0,Casado,Comércio,10,0.3561643835616438,0.1978641038073598,-0.2876712328767123,-0.6042717923852803,0.2589183636133463,0.0578190103517845,0.2608695652173913,0.2161266227992175,True,False,False,False,2,0,1,8.849957132228324,9.426364191375834,0.03279638428554873,0,440
39,1985-02-15,Amapá,6755.0,Ensino Médio,2,Casado,Comércio,5,0.2876712328767122,0.1901791201294491,-0.4246575342465755,-0.6196417597411019,-0.0657454586982619,-0.0048876598405552,0.0434782608695652,0.1644128282648645,True,False,False,False,2,0,2,8.81818627792769,9.390374911495774,0.0369683624985514,78,195
27,1996-05-07,Mato Grosso do Sul,2346.54,Ensino Fundamental,0,Casado,Educação,8,0.1232876712328767,0.0348352568403367,-0.7534246575342466,-0.9303294863193268,-0.844938632246122,-1.2724370535593037,-0.4782608695652174,-0.8809271444661806,True,False,False,False,1,1,11,7.76112325034087,8.20211232171706,0.03557770309421718,0,216
90,1933-07-20,Mato Grosso do Sul,17326.77,Ensino Médio,0,Casado,Indústria,46,0.9863013698630138,0.5627036737386323,0.9726027397260276,0.1254073474772645,3.2458255288801428,3.03477713331489,2.260869565217391,2.6712051692453613,True,False,False,False,2,2,11,9.760065695837815,10.464195691721411,0.03557770309421718,0,4140
21,2002-09-26,Paraíba,2553.11,Ensino Médio,1,Divorciado,Comércio,3,0.0410958904109589,0.0421143025478245,-0.9178082191780822,-0.9157713949043508,-1.234535219020052,-1.2130426894819426,-0.7391304347826086,-0.831944987847531,False,True,False,False,2,0,14,7.845459105359609,8.296266339448744,0.03766369220071851,21,63
42,1982-02-26,Rondônia,4716.61,Ensino Fundamental,1,Casado,Tecnologia,22,0.3287671232876712,0.1183510038507726,-0.3424657534246575,-0.7632979922984546,0.129052834688703,-0.5909789499197121,0.1739130434782608,-0.3189329539391785,True,False,False,False,1,4,21,8.459057594405941,8.984682483665555,0.03569359137791169,42,924
65,1958-12-22,Distrito Federal,7731.46,Ensino Fundamental,0,Solteiro,Saúde,33,0.6438356164383562,0.2245872963967367,0.2876712328767123,-0.5508254072065266,1.622506417322101,0.2758705371240558,1.173913043478261,0.3959523386092833,False,False,True,False,1,3,6,8.95318233157462,9.54340672815272,0.0363889210800788,0,2145
25,1998-08-16,Amapá,3460.88,Ensino Médio,1,Casado,Indústria,6,0.0958904109589041,0.0741020031911234,-0.8082191780821918,-0.851795993617753,-0.9748041611707652,-0.9520346927810386,-0.5652173913043478,-0.6166933428181872,True,False,False,False,2,2,2,8.149567073090351,8.636709883195277,0.0369683624985514,25,150
39,1985-02-22,Paraíba,7693.0,Ensino Superior,1,Casado,Comércio,12,0.2876712328767122,0.2232320555683977,-0.4246575342465755,-0.5535358888632046,-0.0657454586982619,0.2648122651464439,0.0434782608695652,0.3868326516094611,True,False,False,False,3,0,14,8.94819608331224,9.537749119410302,0.03766369220071851,39,468
54,1969-10-01,Espírito Santo,9635.71,Ensino Médio,3,Casado,Comércio,14,0.4931506849315068,0.2916886314816171,-0.0136986301369863,-0.4166227370367658,0.908246008236563,0.8233930127706366,0.6956521739130435,0.8474906633469675,True,False,False,False,2,0,7,9.173335043046112,9.793598582953006,0.03430293197357747,162,756
44,1980-02-15,Goiás,6254.27,Ensino Médio,2,Solteiro,Saúde,13,0.3561643835616438,0.1725345611077596,-0.2876712328767123,-0.6549308777844808,0.2589183636133463,-0.1488608404788707,0.2608695652173913,0.0456790562570396,False,False,True,False,2,3,8,8.741179587437035,9.303210462215857,0.03905435160505273,88,572
45,1978-08-19,Amazonas,10956.27,Ensino Superior,0,Solteiro,Saúde,9,0.3698630136986301,0.3382220903550265,-0.2602739726027396,-0.3235558192899469,0.323851128075668,1.2030891033258944,0.3043478260869565,1.1606236291422136,False,False,True,False,3,3,3,9.3017584418833,9.939904330883573,0.039170239888747245,0,405
30,1993-05-02,Tocantins,3703.07,Ensino Fundamental,0,Casado,Educação,5,0.1643835616438356,0.0826362147411863,-0.6712328767123288,-0.8347275705176274,-0.650140338859157,-0.8823986321919114,-0.3478260869565217,-0.5592649238247673,True,False,False,False,1,1,26,8.217187494075617,8.712608528361748,0.0369683624985514,0,150
56,1967-05-15,Tocantins,24901.67,Pós-graduação,1,Casado,Indústria,32,0.5205479452054794,0.8296255081272162,0.0410958904109588,0.6592510162544325,1.0381115371612064,5.212762167199771,0.782608695652174,4.4673756594937455,True,False,False,False,4,2,26,10.122730305619852,10.88148450675331,0.0369683624985514,56,1792
23,2000-08-02,Rio Grande do Sul,3760.4,Ensino Médio,3,Divorciado,Educação,3,0.0684931506849315,0.0846563904221191,-0.863013698630137,-0.8306872191557618,-1.1046696900954087,-0.8659147337915866,-0.6521739130434783,-0.5456707570098999,False,True,False,False,2,1,19,8.232546507507978,8.729857918680155,0.0400973461583034,69,69
63,1960-10-22,Pará,9583.99,Ensino Médio,2,Casado,Indústria,21,0.6164383561643835,0.2898661391352393,0.2328767123287669,-0.4202677217295214,1.492640888397458,0.8085221384419293,1.0869565217391304,0.8352267472879246,True,False,False,False,2,2,15,9.167953612182382,9.787473599946717,0.03812724533549658,126,1323
53,1971-03-11,Amapá,4857.45,Ensino Fundamental,4,Casado,Comércio,4,0.4794520547945206,0.123313877440561,-0.0410958904109588,-0.7533722451188779,0.8433132437742413,-0.5504837074515149,0.6521739130434783,-0.2855367834489301,True,False,False,False,1,0,2,8.488474735984386,9.01783652020772,0.0369683624985514,212,212
55,1968-04-25,Ceará,2510.0,Ensino Fundamental,0,Solteiro,Saúde,2,0.5068493150684931,0.0405952065491325,0.0136986301369861,-0.9188095869017348,0.9731787726988846,-1.2254379600215906,0.7391304347826086,-0.8421672891102022,False,False,True,False,1,3,5,7.828436359157585,8.277252821188725,0.04125622899524858,0,110
29,1994-10-26,Minas Gerais,4954.14,Ensino Médio,5,Solteiro,Indústria,3,0.1506849315068493,0.1267210078537721,-0.6986301369863014,-0.7465579842924558,-0.7150731033214787,-0.5226827631583453,-0.391304347826087,-0.2626095204220759,False,False,True,False,2,2,12,8.508180700653542,9.040053456907621,0.03673658593116236,145,87
63,1960-10-06,Distrito Federal,17763.14,Ensino Médio,0,Casado,Tecnologia,39,0.6164383561643835,0.5780803362519521,0.2328767123287669,0.1561606725039042,1.492640888397458,3.1602451037483403,1.0869565217391304,2.774677811369968,True,False,False,False,2,4,6,9.784937097488795,10.492745039038024,0.0363889210800788,0,2457
35,1988-08-11,Rondônia,6392.05,Ensino Superior,0,Solteiro,Saúde,12,0.2328767123287671,0.1773896074241544,-0.5342465753424658,-0.6452207851516911,-0.3254765165475486,-0.1092454293224648,-0.1304347826086956,0.0783496354259292,False,False,True,False,3,3,21,8.762966741790422,9.327861896967255,0.03569359137791169,0,420
36,1987-05-21,Bahia,7729.59,Ensino Médio,0,Casado,Saúde,11,0.2465753424657534,0.224521401951885,-0.5068493150684932,-0.55095719609623,-0.2605437520852269,0.2753328624335167,-0.0869565217391304,0.3955089216906752,True,False,False,False,2,3,4,8.952940464671373,9.543132286519368,0.03592536794530073,0,396
46,1977-08-01,Rio Grande do Norte,2579.02,Ensino Fundamental,0,Casado,Educação,26,0.3835616438356164,0.0430273106045656,-0.2328767123287671,-0.9139453787908688,0.3887838925379897,-1.205592875988965,0.3478260869565217,-0.825801173750667,True,False,False,False,1,1,18,7.855552429823602,8.307542212904616,0.037316027349634955,0,1196
25,1998-09-27,Rondônia,7398.43,Ensino Médio,1,Viúvo,Saúde,1,0.0958904109589041,0.2128520948090682,-0.8082191780821918,-0.5742958103818636,-0.9748041611707652,0.1801155626907719,-0.5652173913043478,0.3169838164680776,False,False,False,True,2,3,21,8.9091582491985,9.493468894368535,0.03569359137791169,25,25
23,2001-03-16,Pará,14337.24,Pós-graduação,0,Casado,Tecnologia,5,0.0684931506849315,0.4573595990234935,-0.863013698630137,-0.0852808019530129,-1.1046696900954087,2.175207819086336,-0.6521739130434783,1.9623237891991228,True,False,False,False,4,4,15,9.570685373008953,10.247138427282957,0.03812724533549658,0,115
44,1979-07-27,Pará,6571.85,Ensino Médio,2,Solteiro,Comércio,6,0.3561643835616438,0.1837253406778036,-0.2876712328767123,-0.6325493186443927,0.2589183636133463,-0.0575481515904153,0.2608695652173913,0.1209840535894244,False,False,True,False,2,0,15,8.790702807373332,9.359255293950318,0.03812724533549658,88,264
